Genome	Species	Protein id	Contig id	Start	Stop	Strand	Element symbol	Element name	Scope	Type	Subtype	Class	Subclass	Method	Target length	Reference sequence length	% Coverage of reference	% Identity to reference	Alignment length	Closest reference accession	Closest reference name	HMM accession	HMM description
SAMN39507663	anginosus	NA	SAMN39507663.contig00004	81990	83906	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507663	anginosus	NA	SAMN39507663.contig00010	44703	45194	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507664	anginosus	NA	SAMN39507664.contig00011	30130	32046	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507665	anginosus	NA	SAMN39507665.contig00011	29836	31752	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507666	anginosus	NA	SAMN39507666.contig00013	31020	32936	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507667	anginosus	NA	SAMN39507667.contig00002	140518	141681	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	INTERNAL_STOP	388	639	60.72	98.45	388	WP_063856115.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507667	anginosus	NA	SAMN39507667.contig00004	92405	93133	-	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507668	anginosus	NA	SAMN39507668.contig00002	104586	105749	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	INTERNAL_STOP	388	639	60.72	98.45	388	WP_063856115.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507668	anginosus	NA	SAMN39507668.contig00005	40763	41491	+	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507669	anginosus	NA	SAMN39507669.contig00006	45894	47810	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507670	anginosus	NA	SAMN39507670.contig00003	46416	48332	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.22	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507670	anginosus	NA	SAMN39507670.contig00003	166686	168146	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	EXACTX	487	487	100.00	100.00	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507670	anginosus	NA	SAMN39507670.contig00003	168269	169483	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.51	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507671	anginosus	NA	SAMN39507671.contig00003	7652	8866	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507671	anginosus	NA	SAMN39507671.contig00003	8989	10449	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507671	anginosus	NA	SAMN39507671.contig00003	87888	89804	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507671	anginosus	NA	SAMN39507671.contig00014	24388	25122	-	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	245	245	100.00	99.59	245	WP_001038795.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN39507671	anginosus	NA	SAMN39507671.contig00035	425	892	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	BLASTX	156	164	95.12	100.00	156	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507674	anginosus	NA	SAMN39507674.contig00002	17718	18932	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507674	anginosus	NA	SAMN39507674.contig00002	19055	20515	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507674	anginosus	NA	SAMN39507674.contig00002	148393	150309	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507675	anginosus	NA	SAMN39507675.contig00001	104721	106637	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507675	anginosus	NA	SAMN39507675.contig00006	49356	51272	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507676	anginosus	NA	SAMN39507676.contig00009	14957	16873	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507677	anginosus	NA	SAMN39507677.contig00002	43621	45537	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507679	anginosus	NA	SAMN39507679.contig00008	14957	16873	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507680	anginosus	NA	SAMN39507680.contig00002	254935	256851	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507681	anginosus	NA	SAMN39507681.contig00009	14957	16873	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507682	anginosus	NA	SAMN39507682.contig00012	39585	41501	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507683	anginosus	NA	SAMN39507683.contig00011	29836	31752	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507684	anginosus	NA	SAMN39507684.contig00001	104721	106637	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507684	anginosus	NA	SAMN39507684.contig00006	27144	29060	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507685	anginosus	NA	SAMN39507685.contig00008	14957	16873	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507686	anginosus	NA	SAMN39507686.contig00002	7632	8846	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507686	anginosus	NA	SAMN39507686.contig00002	8969	10429	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507686	anginosus	NA	SAMN39507686.contig00002	87868	89784	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507686	anginosus	NA	SAMN39507686.contig00014	40368	41102	+	erm(B)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE/STREPTOGRAMIN	CLINDAMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	245	245	100.00	99.59	245	WP_001038795.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(B)	NA	NA
SAMN39507686	anginosus	NA	SAMN39507686.contig00036	6200	6667	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	BLASTX	156	164	95.12	100.00	156	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507688	anginosus	NA	SAMN39507688.contig00003	122301	124217	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507689	anginosus	NA	SAMN39507689.contig00006	91153	93069	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507690	anginosus	NA	SAMN39507690.contig00004	46563	48479	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507690	anginosus	NA	SAMN39507690.contig00011	26186	26677	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507691	anginosus	NA	SAMN39507691.contig00001	164920	166836	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507691	anginosus	NA	SAMN39507691.contig00006	49329	51245	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507692	anginosus	NA	SAMN39507692.contig00004	7652	8866	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507692	anginosus	NA	SAMN39507692.contig00004	8989	10449	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507692	anginosus	NA	SAMN39507692.contig00004	123353	125269	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507692	anginosus	NA	SAMN39507692.contig00011	49572	50063	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507693	anginosus	NA	SAMN39507693.contig00013	46304	48220	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507694	anginosus	NA	SAMN39507694.contig00005	9755	10483	+	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
SAMN39507694	anginosus	NA	SAMN39507694.contig00005	84005	85921	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507694	anginosus	NA	SAMN39507694.contig00009	49572	50063	-	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507695	anginosus	NA	SAMN39507695.contig00010	59308	60651	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	448	458	97.82	99.55	448	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN39507695	anginosus	NA	SAMN39507695.contig00010	61130	63046	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_024052575.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507695	anginosus	NA	SAMN39507695.contig00013	7553	8767	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507695	anginosus	NA	SAMN39507695.contig00013	8890	10350	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507696	anginosus	NA	SAMN39507696.contig00004	110010	111926	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507696	anginosus	NA	SAMN39507696.contig00011	26186	26677	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507697	anginosus	NA	SAMN39507697.contig00001	536856	538772	+	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_000691727.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507697	anginosus	NA	SAMN39507697.contig00006	27124	29040	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507698	anginosus	NA	SAMN39507698.contig00013	14715	16631	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507699	anginosus	NA	SAMN39507699.contig00006	86880	87371	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507699	anginosus	NA	SAMN39507699.contig00012	27441	29357	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507700	anginosus	NA	SAMN39507700.contig00005	7652	8866	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507700	anginosus	NA	SAMN39507700.contig00005	8989	10449	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507700	anginosus	NA	SAMN39507700.contig00005	90510	92426	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507701	anginosus	NA	SAMN39507701.contig00003	121916	123832	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507702	anginosus	NA	SAMN39507702.contig00007	59044	60387	-	tet(L)	tetracycline efflux MFS transporter Tet(L)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	448	458	97.82	99.55	448	WP_001574277.1	tetracycline efflux MFS transporter Tet(L)	NA	NA
SAMN39507702	anginosus	NA	SAMN39507702.contig00007	60866	62782	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	EXACTX	639	639	100.00	100.00	639	WP_024052575.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507702	anginosus	NA	SAMN39507702.contig00012	40868	42328	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507702	anginosus	NA	SAMN39507702.contig00012	42451	43665	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507703	anginosus	NA	SAMN39507703.contig00006	45825	47741	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507705	anginosus	NA	SAMN39507705.contig00003	30746	32662	-	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507705	anginosus	NA	SAMN39507705.contig00003	118137	119597	-	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	93.22	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507705	anginosus	NA	SAMN39507705.contig00003	119720	120934	-	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.51	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507705	anginosus	NA	SAMN39507705.contig00016	26144	26635	+	dfrF	trimethoprim-resistant dihydrofolate reductase DfrF	core	AMR	AMR	TRIMETHOPRIM	TRIMETHOPRIM	EXACTX	164	164	100.00	100.00	164	WP_002322211.1	trimethoprim-resistant dihydrofolate reductase DfrF	NA	NA
SAMN39507706	anginosus	NA	SAMN39507706.contig00007	7652	8866	+	mef(A)	macrolide efflux MFS transporter Mef(A)	core	AMR	AMR	MACROLIDE	AZITHROMYCIN/ERYTHROMYCIN	BLASTX	405	405	100.00	99.75	405	WP_000417519.1	macrolide efflux MFS transporter Mef(A)	NA	NA
SAMN39507706	anginosus	NA	SAMN39507706.contig00007	8989	10449	+	msr(D)	ABC-F type ribosomal protection protein Msr(D)	core	AMR	AMR	MACROLIDE/STREPTOGRAMIN	AZITHROMYCIN/ERYTHROMYCIN/STREPTOGRAMIN B	BLASTX	487	487	100.00	99.59	487	WP_000420313.1	ABC-F type ribosomal protection protein Msr(D)	NA	NA
SAMN39507706	anginosus	NA	SAMN39507706.contig00007	67752	69668	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507707	anginosus	NA	SAMN39507707.contig00007	91133	93049	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.53	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507708	anginosus	NA	SAMN39507708.contig00012	14715	16631	+	tet(O)	tetracycline resistance ribosomal protection protein Tet(O)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	BLASTX	639	639	100.00	99.37	639	WP_063856405.1	tetracycline resistance ribosomal protection protein Tet(O)	NA	NA
SAMN39507709	anginosus	NA	SAMN39507709.contig00002	104586	105749	-	tet(M)	tetracycline resistance ribosomal protection protein Tet(M)	core	AMR	AMR	TETRACYCLINE	TETRACYCLINE	INTERNAL_STOP	388	639	60.72	98.45	388	WP_063856115.1	tetracycline resistance ribosomal protection protein Tet(M)	NA	NA
SAMN39507709	anginosus	NA	SAMN39507709.contig00004	40763	41491	+	erm(A)	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	core	AMR	AMR	LINCOSAMIDE/MACROLIDE	AZITHROMYCIN/CLARITHROMYCIN/CLINDAMYCIN/ERYTHROMYCIN/TELITHROMYCIN	EXACTX	243	243	100.00	100.00	243	WP_000810833.1	23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(A)	NA	NA
